Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Total_Children,Total_Spending,Total_Transactions,Conversion_Rate,Marital_Cerai,Marital_Duda,Marital_Janda,Marital_Lajang,Marital_Menikah
1982,2,41039000.0,0,0,32,34000,11000,137000,179000,61000,45000,1,8,1,5,8,0,0,0,0,0,0,0,41,0,467000,15,0.0,False,False,False,False,False
1955,3,38946000.0,0,1,84,116000,6000,82000,6000,6000,41000,2,3,1,6,5,0,0,0,0,0,0,0,68,1,257000,12,0.0,False,False,False,False,False
1967,3,65777000.0,0,0,87,565000,32000,435000,28000,32000,54000,1,2,8,6,1,0,0,0,0,0,0,0,56,0,1146000,17,0.0,False,False,False,False,False
1976,5,66476000.0,0,1,99,372000,18000,126000,47000,48000,78000,2,5,2,11,4,0,0,0,0,0,0,0,47,1,689000,20,0.0,True,False,False,False,False
1972,5,86857000.0,0,0,96,899000,102000,838000,133000,102000,40000,1,5,6,10,2,0,0,0,0,0,0,1,51,0,2114000,22,0.5,False,False,False,True,False
1989,5,77845000.0,0,0,40,760000,40000,480000,0,40000,26000,1,3,5,12,1,0,0,1,1,0,0,0,34,0,1346000,21,0.0,False,False,False,False,False
1969,5,69476000.0,0,0,3,260000,86000,559000,63000,9000,67000,1,4,6,4,2,0,0,0,0,0,0,0,54,0,1044000,15,0.0,False,False,False,False,False
1960,5,50611000.0,0,1,98,459000,0,24000,6000,0,4000,6,4,5,7,6,0,1,0,0,0,0,1,63,1,493000,22,0.1666666666666666,True,False,False,False,False
1970,3,61209000.0,0,0,73,466000,0,224000,119000,49000,99000,1,5,3,4,2,0,0,0,0,0,0,0,53,0,957000,13,0.0,False,False,False,True,False
1958,4,42315000.0,0,1,90,67000,15000,80000,17000,11000,80000,3,1,4,4,3,0,0,0,0,0,0,0,65,1,270000,12,0.0,False,False,False,False,False
1952,1,13084000.0,0,0,29,2000,0,7000,3000,7000,10000,1,1,0,3,6,0,0,0,0,0,0,0,71,0,29000,5,0.0,False,False,False,False,False
1949,4,47570000.0,1,1,3,67000,1000,20000,0,2000,31000,3,2,2,2,7,0,0,0,0,0,0,1,74,2,121000,9,0.1428571428571428,False,False,True,False,False
1961,4,61923000.0,0,2,94,92000,4000,18000,3000,3000,6000,1,2,1,4,3,0,0,0,0,0,0,0,62,2,126000,8,0.0,False,False,False,False,True
1995,3,34824000.0,0,0,65,4000,2000,11000,2000,0,4000,1,1,0,2,6,0,0,0,0,0,0,0,28,0,23000,4,0.0,False,False,False,True,False
1949,5,26518000.0,1,1,33,20000,1000,28000,3000,3000,2000,3,2,0,3,8,0,0,0,0,0,0,1,74,2,57000,8,0.125,False,False,False,True,False
1961,3,45938000.0,0,0,46,273000,11000,178000,62000,83000,29000,2,8,4,6,6,0,0,0,0,0,0,0,62,0,636000,20,0.0,False,False,False,True,False
1960,3,78468000.0,0,0,29,434000,22000,388000,104000,22000,34000,1,10,7,10,4,0,0,0,1,0,0,0,63,0,1004000,28,0.0,False,False,False,False,False
1973,3,78901000.0,0,1,99,321000,11000,309000,33000,26000,34000,3,9,3,5,4,0,0,0,0,0,0,0,50,1,734000,20,0.0,True,False,False,False,False
1978,3,71427000.0,2,0,26,212000,123000,177000,15000,64000,23000,2,8,2,8,4,0,0,0,0,0,0,0,45,2,614000,20,0.0,False,False,False,False,True
1978,3,71022000.0,0,1,30,909000,12000,278000,0,12000,242000,3,5,2,11,8,1,0,0,0,0,0,0,45,1,1453000,21,0.0,True,False,False,False,False
1988,4,90247000.0,0,0,27,1184000,32000,352000,21000,16000,16000,1,3,4,7,1,0,1,1,1,0,0,1,35,0,1621000,15,1.0,False,False,False,True,False
1968,4,41335000.0,1,0,24,112000,19000,21000,16000,14000,5000,3,4,1,4,7,0,0,0,0,0,0,0,55,1,187000,12,0.0,True,False,False,False,False
1986,3,71952000.0,1,0,93,656000,80000,455000,52000,107000,93000,2,8,4,8,4,1,0,1,0,0,0,0,37,1,1443000,22,0.0,False,False,False,False,True
1970,5,35682000.0,1,0,34,23000,0,8000,6000,2000,18000,1,1,1,3,2,0,0,0,0,0,0,0,53,1,57000,6,0.0,True,False,False,False,False
1951,3,43185000.0,0,1,88,537000,6000,42000,16000,6000,30000,2,9,3,6,8,0,0,0,0,0,0,0,72,1,637000,20,0.0,True,False,False,False,False
1948,5,66375000.0,0,1,96,712000,0,45000,0,0,191000,3,2,4,5,7,1,0,0,0,0,0,0,75,1,948000,14,0.0,False,False,False,False,False
1971,4,35178000.0,1,0,10,23000,1000,13000,2000,2000,18000,1,1,1,2,7,1,0,0,0,0,0,1,52,1,59000,5,0.1428571428571428,False,False,False,False,True
1986,3,25252000.0,1,0,26,1000,3000,4000,2000,2000,6000,1,1,0,2,8,0,0,0,0,0,0,0,37,1,18000,4,0.0,False,False,False,False,True
1965,4,55250000.0,0,1,49,664000,58000,83000,32000,0,66000,4,7,5,10,5,0,0,0,0,0,0,0,58,1,903000,26,0.0,False,False,False,True,False
1975,3,33249000.0,1,0,11,6000,10000,21000,19000,14000,42000,2,2,1,3,6,0,0,0,0,0,0,0,48,1,112000,8,0.0,False,False,False,True,False
1953,3,58398000.0,0,0,44,299000,5000,201000,21000,21000,49000,3,5,4,8,4,0,0,0,0,0,0,0,70,0,596000,20,0.0,False,False,False,False,False
1982,3,50272000.0,1,0,75,99000,13000,66000,43000,8000,4000,3,4,1,5,7,0,0,0,0,0,0,0,41,1,233000,13,0.0,False,False,False,False,False
1975,5,76618000.0,0,0,64,749000,40000,294000,121000,160000,147000,1,3,2,5,1,0,0,0,0,0,0,0,48,0,1511000,11,0.0,False,False,False,False,True
1960,2,87305000.0,0,0,19,345000,25000,501000,63000,138000,80000,1,5,3,8,2,0,0,1,0,0,0,1,63,0,1152000,17,0.5,True,False,False,False,False
1978,3,25851000.0,1,0,45,9000,4000,18000,7000,5000,5000,2,2,0,3,7,0,0,0,0,0,0,0,45,1,48000,7,0.0,False,False,False,False,False
1970,3,58710000.0,0,1,77,440000,81000,368000,0,122000,174000,6,11,5,9,6,0,0,0,0,0,0,0,53,1,1185000,31,0.0,True,False,False,False,False
1958,3,45160000.0,1,1,9,8000,2000,5000,3000,0,3000,1,1,0,2,7,0,0,0,0,0,0,0,65,2,21000,4,0.0,False,False,False,True,False
1965,4,74806000.0,0,1,1,670000,9000,249000,0,28000,9000,2,5,4,5,4,0,0,0,0,0,0,0,58,1,965000,16,0.0,False,False,False,False,True
1954,3,59111000.0,0,0,90,524000,0,134000,28000,28000,155000,1,11,1,8,7,0,0,0,0,0,0,0,69,0,869000,21,0.0,False,False,False,False,True
1984,5,18988000.0,1,0,43,6000,0,6000,2000,1000,1000,2,1,0,3,7,0,0,0,0,0,0,0,39,1,16000,6,0.0,False,False,False,False,True
1965,3,72190000.0,0,0,79,597000,166000,597000,172000,166000,249000,1,5,6,4,3,0,0,0,0,0,0,0,58,0,1947000,16,0.0,False,False,False,False,True
1976,3,7500000.0,1,0,19,7000,0,12000,13000,7000,32000,5,4,1,2,9,1,0,0,0,0,0,1,47,1,71000,12,0.1111111111111111,False,False,False,False,True
1966,3,44794000.0,0,1,99,54000,0,7000,0,0,4000,1,2,0,3,6,0,0,0,0,0,0,0,57,1,65000,6,0.0,False,False,False,False,True
1955,3,80395000.0,0,0,62,445000,25000,706000,80000,76000,48000,1,6,5,12,2,0,0,0,1,0,0,0,68,0,1380000,24,0.0,False,False,False,False,True
1976,4,75012000.0,0,0,41,294000,142000,218000,164000,58000,151000,1,3,8,11,1,0,0,0,0,0,0,0,47,0,1027000,23,0.0,True,False,False,False,False
1965,4,56962000.0,2,1,60,292000,3000,77000,10000,3000,26000,7,6,3,5,7,0,0,0,0,0,0,0,58,3,411000,21,0.0,False,False,False,False,True
1991,3,89891000.0,0,0,17,412000,22000,132000,59000,28000,183000,1,11,6,8,4,0,0,1,0,0,0,0,32,0,836000,26,0.0,False,False,False,False,False
1949,5,35946000.0,1,1,24,8000,0,3000,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,74,2,11000,4,0.0,True,False,False,False,False
1953,5,53593000.0,1,1,60,349000,4000,78000,6000,0,43000,8,7,2,6,8,0,0,0,0,0,0,0,70,2,480000,23,0.0,False,False,False,False,False
1978,3,66373000.0,1,1,57,328000,9000,124000,12000,24000,109000,7,4,2,10,3,0,0,0,0,0,0,0,45,2,606000,23,0.0,False,False,False,False,True
1948,5,45072000.0,1,2,74,144000,2000,99000,7000,2000,30000,5,6,1,4,8,0,0,0,0,0,0,0,75,3,284000,16,0.0,True,False,False,False,False
1973,3,89694000.0,1,1,22,1126000,28000,211000,37000,28000,42000,3,4,3,4,5,0,1,1,1,0,0,0,50,2,1472000,14,0.0,True,False,False,False,False
1949,3,72025000.0,0,0,46,967000,0,617000,43000,50000,0,1,4,8,13,2,0,1,1,1,0,0,1,74,0,1677000,26,0.5,False,False,False,False,True
1973,3,67432000.0,0,1,69,432000,79000,341000,177000,136000,170000,2,8,5,4,4,0,0,0,0,0,0,0,50,1,1335000,19,0.0,False,False,False,False,True
1952,4,70545000.0,0,1,29,138000,39000,63000,55000,18000,21000,1,4,1,7,2,0,0,0,0,0,0,0,71,1,334000,13,0.0,False,False,False,False,False
1989,1,17487000.0,1,0,37,0,0,1000,7000,4000,6000,1,1,0,2,7,0,0,0,0,0,0,0,34,1,18000,4,0.0,False,False,False,False,True
1969,3,62882000.0,0,1,26,509000,133000,497000,78000,24000,97000,2,7,5,6,4,0,0,0,0,0,0,0,54,1,1338000,20,0.0,False,False,False,False,False
1953,5,64108000.0,0,1,8,948000,10000,86000,13000,21000,21000,4,6,9,11,5,0,0,0,0,0,0,0,70,1,1099000,30,0.0,False,False,False,True,False
1956,4,34941000.0,1,1,26,39000,2000,25000,4000,3000,24000,2,3,0,3,8,0,0,0,0,0,0,0,67,2,97000,8,0.0,False,False,False,False,False
1950,5,48767000.0,1,2,79,28000,1000,21000,3000,0,10000,3,2,1,3,5,0,0,0,0,0,0,0,73,3,63000,9,0.0,False,False,False,True,False
1978,2,38702000.0,1,0,71,13000,11000,24000,13000,8000,40000,2,3,0,4,6,0,0,0,0,0,0,0,45,1,109000,9,0.0,False,False,False,False,False
1964,3,82224000.0,0,0,83,307000,26000,360000,138000,31000,40000,1,6,9,5,3,0,0,0,1,0,0,0,59,0,902000,21,0.0,False,False,False,False,True
1952,3,83844000.0,0,0,57,901000,31000,345000,75000,31000,191000,1,4,4,11,1,0,0,1,0,0,0,0,71,0,1574000,20,0.0,False,False,False,False,False
1975,2,17003000.0,1,0,37,2000,5000,12000,4000,8000,7000,3,2,0,4,5,0,0,0,0,0,0,0,48,1,38000,9,0.0,False,False,False,False,True
1995,3,71163000.0,0,0,30,283000,17000,372000,138000,106000,44000,1,3,8,12,1,0,0,0,0,0,0,0,28,0,960000,24,0.0,False,False,False,True,False
1970,3,33697000.0,1,0,34,4000,3000,7000,0,3000,11000,1,1,0,2,7,1,0,0,0,0,0,0,53,1,28000,4,0.0,False,False,False,True,False
1954,2,63564000.0,0,0,0,769000,80000,252000,15000,34000,65000,1,10,10,7,6,1,0,0,0,0,0,1,69,0,1215000,28,0.1666666666666666,False,False,False,False,True
1972,5,83443000.0,0,0,89,518000,42000,742000,55000,56000,84000,1,6,10,5,2,0,0,0,0,0,0,0,51,0,1497000,22,0.0,False,False,False,False,False
1958,5,51518000.0,0,1,92,350000,8000,66000,17000,4000,4000,2,3,2,10,3,0,0,0,0,0,0,0,65,1,449000,17,0.0,False,False,False,False,False
1975,3,58330000.0,0,1,87,445000,53000,213000,104000,98000,151000,1,6,4,13,4,0,0,0,0,0,0,0,48,1,1064000,24,0.0,False,False,True,False,False
1969,3,80952000.0,0,0,20,778000,178000,689000,41000,27000,44000,1,8,5,11,8,0,1,1,1,0,0,1,54,0,1757000,25,0.125,False,False,False,False,True
1979,3,75507000.0,0,0,56,709000,93000,374000,104000,80000,80000,1,8,6,6,3,0,0,0,0,0,0,0,44,0,1440000,21,0.0,False,False,False,False,False
1978,2,63855000.0,0,0,28,359000,35000,314000,93000,116000,89000,1,7,3,13,4,0,0,0,0,0,0,0,45,0,1006000,24,0.0,False,False,False,False,False
1972,5,62220000.0,0,1,55,799000,12000,375000,16000,12000,12000,5,7,6,5,6,0,0,0,0,0,0,1,51,1,1226000,23,0.1666666666666666,False,False,False,False,False
1964,3,58512000.0,0,1,25,895000,10000,101000,13000,0,152000,5,3,4,8,8,0,0,0,0,0,0,0,59,1,1171000,20,0.0,False,False,False,False,True
1979,4,40662000.0,1,0,0,40000,2000,23000,0,4000,23000,2,2,1,3,4,0,0,0,0,0,0,0,44,1,92000,8,0.0,False,False,False,False,True
1959,5,38829000.0,0,1,86,76000,0,7000,0,0,16000,1,3,2,2,5,0,0,0,0,0,0,0,64,1,99000,8,0.0,False,False,False,False,True
1981,2,35523000.0,1,0,8,11000,5000,22000,12000,5000,11000,2,3,0,3,7,0,0,0,0,0,0,0,42,1,66000,8,0.0,False,False,False,False,True
1967,3,79146000.0,1,1,33,245000,16000,223000,21000,43000,16000,2,8,1,8,6,0,0,0,0,0,0,0,56,2,564000,19,0.0,False,False,False,True,False
1988,4,78285000.0,0,0,13,647000,107000,391000,175000,67000,40000,1,6,4,10,3,0,0,0,0,0,0,0,35,0,1427000,21,0.0,False,False,False,False,True
1978,5,31626000.0,1,0,12,39000,1000,9000,2000,1000,34000,1,2,1,2,7,1,0,0,0,0,0,1,45,1,86000,6,0.1428571428571428,False,False,False,True,False
1952,3,75127000.0,0,0,92,203000,35000,305000,46000,17000,227000,1,2,11,5,1,0,0,0,0,0,0,0,71,0,833000,19,0.0,False,False,False,True,False
1955,3,48726000.0,0,1,90,138000,3000,38000,4000,0,59000,3,3,2,4,6,0,0,0,0,0,0,0,68,1,242000,12,0.0,False,False,False,False,True
1977,3,74985000.0,0,0,8,587000,51000,898000,247000,0,86000,1,3,6,7,2,0,0,0,0,0,0,0,46,0,1869000,17,0.0,False,False,False,False,True
1987,3,67430000.0,0,0,6,595000,97000,291000,127000,133000,121000,1,11,5,12,6,0,0,0,0,0,0,0,36,0,1364000,29,0.0,False,False,False,False,False
1965,2,46891000.0,0,1,91,43000,12000,23000,29000,15000,61000,1,2,1,4,4,0,0,0,0,0,0,0,58,1,183000,8,0.0,False,False,False,False,True
1956,4,62058000.0,0,1,52,301000,7000,74000,10000,0,58000,4,6,1,7,6,0,0,0,0,0,0,0,67,1,450000,18,0.0,False,False,False,False,True
1979,3,72063000.0,0,1,3,180000,32000,348000,76000,32000,90000,2,5,2,12,2,0,0,0,0,0,0,0,44,1,758000,21,0.0,False,False,False,False,True
1951,5,78939000.0,0,0,57,794000,115000,243000,150000,0,205000,1,8,5,6,3,0,0,0,0,0,0,0,72,0,1507000,20,0.0,False,False,False,False,True
1965,3,42720000.0,1,1,9,392000,5000,91000,28000,26000,112000,8,7,3,7,8,0,0,0,0,0,0,1,58,2,654000,25,0.125,False,False,False,True,False
1972,3,33622000.0,1,1,22,39000,1000,22000,3000,4000,12000,3,2,0,4,7,0,0,0,0,0,0,0,51,2,81000,9,0.0,False,False,False,False,True
1957,5,6835000.0,0,1,76,107000,2000,12000,2000,2000,12000,0,0,0,1,20,0,0,0,0,0,0,0,66,1,137000,1,0.0,False,False,False,False,False
1953,3,41452000.0,1,1,86,13000,0,3000,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,70,2,16000,4,0.0,False,False,False,False,False
1965,5,40760000.0,0,1,64,70000,0,17000,0,0,6000,2,2,1,3,6,0,0,0,0,0,0,0,58,1,93000,8,0.0,False,False,False,True,False
1958,5,74250000.0,0,0,90,680000,11000,392000,75000,0,0,1,2,11,4,1,0,0,0,0,0,0,0,65,0,1158000,18,0.0,False,False,False,False,False
1955,4,51124000.0,1,1,79,26000,1000,11000,0,1000,4000,2,1,0,3,3,0,0,0,0,0,0,0,68,2,43000,6,0.0,False,False,False,True,False
1971,3,72258000.0,0,1,28,522000,0,522000,227000,120000,134000,2,6,9,5,2,0,0,0,0,0,0,0,52,1,1525000,22,0.0,False,False,False,True,False
1974,5,71466000.0,0,0,86,412000,12000,546000,78000,182000,0,1,4,4,10,1,0,0,0,0,0,0,0,49,0,1230000,19,0.0,False,False,False,True,False
1976,3,36283000.0,1,1,42,6000,5000,5000,8000,0,5000,2,1,0,3,4,0,0,0,0,0,0,0,47,2,29000,6,0.0,False,False,False,False,False
1970,3,20587000.0,1,0,39,2000,3000,6000,4000,1000,9000,1,1,1,2,7,0,0,0,0,0,0,0,53,1,25000,5,0.0,False,False,False,True,False
1972,3,30467000.0,1,0,8,1000,3000,8000,2000,5000,5000,1,1,0,2,7,0,0,0,0,0,0,0,51,1,24000,4,0.0,False,False,False,False,True
1972,3,31590000.0,1,0,40,6000,2000,15000,6000,6000,3000,1,1,0,3,8,0,0,0,0,0,0,0,51,1,38000,5,0.0,False,False,False,False,False
1986,1,20425000.0,1,0,5,4000,12000,5000,3000,16000,17000,2,2,0,3,7,0,0,0,0,0,0,0,37,1,57000,7,0.0,False,False,False,False,True
1960,4,17144000.0,1,1,96,18000,2000,19000,0,2000,6000,5,3,0,4,7,0,0,0,0,0,0,0,63,2,47000,12,0.0,False,False,False,False,False
1968,5,42564000.0,0,1,28,324000,48000,186000,39000,18000,198000,6,6,8,4,7,1,0,0,0,0,0,1,55,1,813000,24,0.1428571428571428,True,False,False,False,False
1978,4,43783000.0,1,0,22,327000,9000,125000,25000,4000,139000,6,7,1,8,7,1,0,0,0,0,0,0,45,1,629000,22,0.0,False,False,False,False,True
1976,3,40780000.0,0,1,30,229000,27000,71000,13000,3000,34000,4,7,1,5,9,0,0,0,0,0,0,0,47,1,377000,17,0.0,True,False,False,False,False
1945,4,62847000.0,0,0,45,521000,168000,706000,80000,76000,61000,1,3,6,4,2,0,0,0,0,0,0,0,78,0,1612000,14,0.0,False,False,False,False,False
1957,5,82017000.0,0,0,58,184000,23000,446000,30000,23000,23000,1,5,4,7,2,0,1,1,1,0,0,1,66,0,729000,17,0.5,False,False,False,False,True
1950,3,16813000.0,0,0,49,4000,8000,11000,12000,2000,13000,1,2,0,3,7,1,0,0,0,0,0,0,73,0,50000,6,0.0,False,False,False,True,False
1978,3,51267000.0,1,1,37,183000,2000,64000,7000,2000,12000,4,3,3,5,4,0,0,0,0,0,0,0,45,2,270000,15,0.0,False,False,False,False,True
1961,3,46524000.0,0,1,70,31000,19000,35000,26000,14000,52000,2,1,1,5,3,0,0,0,0,0,0,0,62,1,177000,9,0.0,False,False,False,True,False
1962,4,45183000.0,0,0,33,219000,3000,60000,12000,9000,12000,1,4,1,7,7,0,1,0,0,0,0,0,61,0,315000,13,0.0,False,False,False,True,False
1954,5,70421000.0,0,1,98,479000,28000,136000,75000,14000,35000,3,10,3,7,6,0,0,0,0,0,0,0,69,1,767000,23,0.0,False,False,False,False,True
1965,2,60161000.0,0,1,17,584000,44000,212000,46000,8000,177000,3,11,4,8,8,0,0,0,0,0,0,0,58,1,1071000,26,0.0,True,False,False,False,False
1973,3,73926000.0,0,0,54,627000,91000,597000,159000,91000,15000,1,6,5,12,3,0,0,0,0,0,0,0,50,0,1580000,24,0.0,False,False,False,False,False
1968,3,19329000.0,1,0,39,24000,1000,16000,12000,2000,5000,3,4,0,3,8,0,0,0,0,0,0,0,55,1,60000,10,0.0,False,False,False,False,True
1970,4,61872000.0,0,1,81,330000,5000,159000,36000,27000,16000,4,4,4,9,4,0,0,0,0,0,0,0,53,1,573000,21,0.0,False,False,False,False,True
1956,3,46984000.0,1,1,71,19000,1000,10000,2000,1000,8000,1,1,0,3,5,0,0,0,0,0,0,0,67,2,41000,5,0.0,False,False,True,False,False
1951,3,34838000.0,1,1,62,28000,23000,29000,29000,14000,47000,3,2,1,4,6,0,0,0,0,0,0,0,72,2,170000,10,0.0,False,False,False,False,True
1944,5,82716000.0,0,0,8,606000,148000,228000,15000,148000,22000,1,6,8,13,2,0,0,0,0,0,0,0,79,0,1167000,28,0.0,False,False,False,True,False
1958,3,48192000.0,0,0,76,1039000,43000,204000,153000,58000,29000,3,2,8,12,8,0,1,0,1,1,0,1,65,0,1526000,25,0.125,False,False,False,False,True
1976,4,49681000.0,0,2,66,411000,0,26000,0,0,21000,6,7,1,7,7,0,0,0,0,0,0,0,47,2,458000,21,0.0,False,False,False,False,True
1971,4,56850000.0,0,1,83,34000,1000,19000,2000,7000,0,1,1,1,3,2,0,0,0,0,0,0,0,52,1,63000,6,0.0,False,False,False,False,True
1957,3,55267000.0,0,1,28,161000,28000,136000,32000,3000,45000,4,3,4,6,3,0,0,0,0,0,0,0,66,1,405000,17,0.0,False,False,False,False,True
1972,3,59666000.0,1,1,87,623000,53000,178000,23000,17000,133000,7,3,2,8,8,0,1,0,0,0,0,0,51,2,1027000,20,0.0,False,False,False,False,True
1972,3,72504000.0,0,1,43,604000,26000,470000,123000,161000,94000,2,5,9,6,2,0,0,0,0,0,0,0,51,1,1478000,22,0.0,False,False,False,True,False
1981,3,26872000.0,0,0,0,3000,10000,8000,3000,16000,32000,1,1,1,2,6,0,0,0,0,0,0,0,42,0,72000,5,0.0,False,False,False,False,True
1972,3,21359000.0,1,0,1,12000,2000,17000,6000,1000,10000,2,2,0,3,8,0,0,0,0,0,0,1,51,1,48000,7,0.125,False,False,False,True,False
1975,3,73170000.0,0,0,1,184000,174000,256000,50000,30000,32000,1,5,4,6,2,0,0,0,0,0,0,0,48,0,726000,16,0.0,False,False,False,True,False
1955,4,52750000.0,0,1,72,393000,0,239000,90000,69000,69000,6,5,7,9,4,0,0,0,0,0,0,0,68,1,860000,27,0.0,False,False,False,False,True
1986,5,91820000.0,0,0,72,410000,73000,747000,76000,161000,30000,0,5,5,12,1,0,0,0,0,0,0,0,37,0,1497000,22,0.0,False,False,False,False,False
1970,5,65968000.0,0,1,12,376000,9000,83000,19000,4000,4000,2,5,4,7,3,0,0,0,0,0,0,0,53,1,495000,18,0.0,False,False,False,False,False
1976,3,30772000.0,1,1,89,7000,2000,4000,2000,1000,4000,1,1,0,2,6,0,0,0,0,0,0,0,47,2,20000,4,0.0,False,False,False,False,True
1954,3,22507000.0,0,0,67,68000,0,226000,51000,157000,68000,3,10,2,4,9,0,0,0,0,0,0,0,69,0,570000,19,0.0,False,False,False,True,False
1972,3,65685000.0,0,1,54,642000,14000,49000,0,7000,57000,1,9,2,9,5,0,0,0,0,0,0,0,51,1,769000,21,0.0,False,False,False,False,True
1978,2,25804000.0,1,0,34,8000,7000,9000,13000,6000,12000,2,2,0,3,8,0,0,0,0,0,0,0,45,1,55000,7,0.0,False,False,False,False,True
1980,5,76412000.0,0,0,15,840000,53000,804000,23000,71000,17000,1,5,4,8,3,0,0,1,1,0,0,1,43,0,1808000,18,0.3333333333333333,False,False,False,True,False
1972,3,22063000.0,1,0,43,7000,10000,13000,3000,11000,11000,2,2,0,3,7,0,0,0,0,0,0,0,51,1,55000,7,0.0,False,False,False,False,True
1961,3,57091000.0,0,0,0,464000,5000,64000,7000,0,37000,1,7,3,7,5,0,0,0,0,1,0,1,62,0,577000,18,0.2,False,False,False,True,False
1963,3,22419000.0,0,0,74,30000,3000,47000,19000,21000,42000,1,3,2,2,8,0,0,0,0,0,0,0,60,0,162000,8,0.0,False,False,False,False,True
1959,3,87771000.0,0,1,61,1492000,38000,287000,50000,57000,33000,1,5,10,4,6,0,1,1,1,1,0,1,64,1,1957000,20,0.1666666666666666,False,False,False,False,False
1959,2,78353000.0,0,1,51,752000,122000,476000,39000,153000,34000,1,10,2,11,8,0,0,0,0,0,0,0,64,1,1576000,24,0.0,True,False,False,False,False
1954,3,93404000.0,1,2,97,1279000,15000,287000,20000,0,15000,3,3,4,7,5,0,1,1,0,0,0,0,69,3,1616000,17,0.0,False,False,False,False,True
1962,3,37859000.0,1,2,75,22000,1000,8000,2000,1000,2000,2,1,0,3,8,0,0,0,0,0,0,0,61,3,36000,6,0.0,True,False,False,False,False
1958,5,80995000.0,0,1,83,860000,28000,409000,73000,56000,56000,1,8,9,4,4,0,0,0,0,0,0,0,65,1,1482000,22,0.0,False,False,True,False,False
1984,3,16529000.0,1,0,23,3000,0,5000,13000,0,1000,1,1,0,3,6,0,0,0,0,0,0,0,39,1,22000,5,0.0,False,False,False,False,False
1976,5,55412000.0,1,1,65,10000,5000,28000,11000,1000,8000,1,2,0,3,5,0,0,0,0,0,0,0,47,2,63000,6,0.0,True,False,False,False,False
1992,3,48789000.0,0,0,94,351000,16000,156000,7000,5000,145000,1,6,4,7,6,0,0,0,0,0,0,0,31,0,680000,18,0.0,False,False,False,True,False
1967,5,56575000.0,0,2,42,421000,5000,90000,0,16000,10000,3,7,3,7,5,0,0,0,0,0,0,0,56,2,542000,20,0.0,False,False,False,False,False
1980,2,25130000.0,1,0,10,2000,5000,7000,0,18000,18000,2,2,0,3,7,0,0,0,0,0,0,0,43,1,50000,7,0.0,False,False,False,False,False
1967,3,35441000.0,1,1,94,25000,1000,9000,2000,1000,1000,2,1,0,3,8,0,0,0,0,0,0,0,56,2,39000,6,0.0,False,False,False,False,True
1956,3,71391000.0,0,1,50,336000,123000,274000,46000,123000,141000,5,6,5,12,3,0,0,0,0,0,0,0,67,1,1043000,28,0.0,False,False,False,False,True
1972,4,49494000.0,1,0,46,191000,9000,97000,0,6000,82000,2,6,1,5,7,0,0,0,0,0,0,0,51,1,385000,14,0.0,False,False,False,True,False
1980,3,81702000.0,0,0,98,563000,50000,774000,28000,31000,187000,1,7,7,12,3,0,0,0,0,0,0,0,43,0,1633000,27,0.0,True,False,False,False,False
1980,2,45889000.0,0,1,42,31000,0,6000,0,1000,8000,1,1,0,3,6,0,0,0,0,0,0,0,43,1,46000,5,0.0,False,False,False,True,False
1977,3,56628000.0,0,1,30,479000,5000,82000,7000,17000,171000,2,7,6,5,5,1,0,0,0,0,0,0,46,1,761000,20,0.0,False,False,False,True,False
1950,3,34026000.0,1,1,11,18000,6000,15000,12000,8000,17000,3,2,1,3,5,0,0,0,0,0,0,0,73,2,76000,9,0.0,False,False,False,False,False
1974,3,40049000.0,0,1,61,91000,65000,52000,10000,44000,28000,3,3,2,6,5,0,0,0,0,0,0,0,49,1,290000,14,0.0,False,False,False,False,True
1988,3,34176000.0,1,0,12,5000,7000,24000,19000,14000,20000,4,3,0,4,6,0,0,0,0,0,0,0,35,1,89000,11,0.0,False,False,False,True,False
1981,3,19419000.0,1,0,76,2000,14000,28000,16000,3000,7000,4,4,0,3,9,0,0,0,0,0,0,0,42,1,70000,11,0.0,False,False,False,False,True
1960,2,82504000.0,0,0,2,362000,50000,431000,134000,35000,54000,1,3,6,7,1,0,0,0,0,0,0,0,63,0,1066000,17,0.0,False,False,False,False,True
1970,3,81205000.0,0,0,43,724000,74000,929000,97000,55000,130000,1,5,6,7,2,1,0,1,0,1,0,1,53,0,2009000,19,0.5,False,False,False,False,False
1991,2,61618000.0,0,0,27,605000,91000,399000,0,45000,205000,2,3,6,8,3,0,0,0,0,0,0,0,32,0,1345000,19,0.0,False,False,False,True,False
1956,4,55284000.0,0,1,60,547000,7000,140000,0,7000,63000,3,7,5,8,5,0,0,0,0,0,0,0,67,1,764000,23,0.0,False,False,False,True,False
1963,3,49980000.0,0,1,79,104000,1000,54000,13000,9000,14000,2,3,1,5,5,0,0,0,0,0,0,0,60,1,195000,11,0.0,False,False,False,True,False
1980,3,15072000.0,2,0,96,8000,2000,15000,0,10000,18000,4,3,1,3,5,0,0,0,0,0,0,0,43,2,53000,11,0.0,False,False,False,False,True
